student_id,attempt,question_id,concept,difficulty,correct,time_gap_days,days_since_practice,timestamp,knowledge_state
S095,25,Q221,PRIMARY KEY,0.424,1,0.2,33.626,33.626,0.06
S095,26,Q271,UNION,0.382,0,0.012,12.74,33.638,0.0
S095,27,Q016,INNER JOIN,0.401,0,1.71,35.348,35.348,0.0
S095,28,Q083,JOINS,0.473,0,0.815,24.061,36.163,0.0
S095,29,Q495,TRIGGERS,0.746,0,1.259,13.232,37.423,0.0
S095,30,Q104,UNION,0.517,1,3.906,7.691,41.329,0.06
S095,31,Q152,PRIMARY KEY,0.249,0,7.332,15.035,48.661,0.0
S095,32,Q046,HAVING,0.619,0,2.331,50.992,50.992,0.0
S095,33,Q023,NORMALIZATION,0.552,1,0.057,43.181,51.049,0.06
S095,34,Q149,ORDER BY,0.264,0,0.133,36.794,51.182,0.0
S095,35,Q284,HAVING,0.408,0,0.122,0.311,51.304,0.0
S095,36,Q454,AGGREGATE FUNCTIONS,0.435,0,2.058,20.774,53.362,0.0
S095,37,Q044,RIGHT JOIN,0.637,0,0.203,46.852,53.565,0.0
S095,38,Q073,RIGHT JOIN,0.571,0,3.771,3.771,57.336,0.0
S095,39,Q090,JOINS,0.609,0,0.558,21.73,57.894,0.0
S095,40,Q383,PRIMARY KEY,0.392,0,1.129,10.362,59.023,0.0
S095,41,Q163,INNER JOIN,0.376,0,4.153,27.828,63.176,0.0
S095,42,Q371,JOINS,0.51,0,1.391,6.674,64.568,0.0
S095,43,Q031,INDEXING,0.548,0,0.228,64.795,64.795,0.0
S095,44,Q409,FOREIGN KEY,0.381,0,0.379,57.267,65.175,0.0
S095,45,Q457,SELECT,0.367,0,4.395,36.144,69.569,0.0
S095,46,Q022,UNION,0.499,0,0.311,28.551,69.88,0.0
S095,47,Q263,GROUP BY,0.516,0,0.905,50.049,70.785,0.0
S095,48,Q252,ORDER BY,0.263,1,1.25,20.853,72.035,0.06
S095,49,Q320,SUBQUERIES,0.828,0,0.941,72.976,72.976,0.0
S095,50,Q306,UNION,0.518,0,0.325,3.421,73.301,0.0
S095,51,Q095,TRANSACTIONS,0.782,0,5.334,78.634,78.634,0.0
S095,52,Q462,TRANSACTIONS,0.661,0,0.035,0.035,78.67,0.0
S095,53,Q454,AGGREGATE FUNCTIONS,0.435,0,0.021,25.329,78.691,0.0
S095,54,Q035,PRIMARY KEY,0.235,0,1.815,21.483,80.506,0.0
S095,55,Q357,INNER JOIN,0.447,1,0.899,18.229,81.405,0.06
S095,56,Q361,GROUP BY,0.457,0,1.589,12.209,82.994,0.0
S095,57,Q104,UNION,0.517,0,1.17,10.864,84.164,0.0
S095,58,Q324,WHERE,0.282,0,2.828,58.829,86.993,0.0
S095,59,Q280,JOINS,0.685,0,1.497,23.922,88.49,0.0
S095,60,Q382,LEFT JOIN,0.543,1,1.806,61.031,90.295,0.06
S095,61,Q452,RIGHT JOIN,0.577,1,0.896,33.855,91.191,0.06
S095,62,Q214,INDEXING,0.488,0,1.449,27.846,92.641,0.0
S095,63,Q053,SUBQUERIES,0.682,0,0.275,19.94,92.916,0.0
S095,64,Q331,STORED PROCEDURES,0.731,0,4.567,97.483,97.483,0.0
S095,65,Q291,JOINS,0.608,1,1.652,10.645,99.135,0.06
S095,66,Q449,HAVING,0.677,1,2.221,50.052,101.356,0.06
S095,67,Q051,FOREIGN KEY,0.373,1,1.171,37.352,102.527,0.06
S095,68,Q013,NORMALIZATION,0.686,1,0.302,51.779,102.828,0.06
S095,69,Q259,JOINS,0.641,0,1.115,4.808,103.943,0.0
S095,70,Q195,TRANSACTIONS,0.673,0,1.361,26.634,105.304,0.0
S095,71,Q329,LEFT JOIN,0.609,0,2.582,17.591,107.886,0.0
S095,72,Q052,RIGHT JOIN,0.663,0,0.554,17.249,108.44,0.0
S095,73,Q052,RIGHT JOIN,0.663,0,0.034,0.034,108.474,0.0
S095,74,Q216,HAVING,0.472,0,0.239,7.358,108.713,0.0
S095,75,Q197,SELECT,0.265,0,1.011,40.155,109.725,0.0
S095,76,Q106,TRIGGERS,0.768,0,0.271,72.573,109.996,0.0
S095,77,Q414,TRIGGERS,0.737,0,0.73,0.73,110.725,0.0
S095,78,Q043,RIGHT JOIN,0.724,1,3.108,5.359,113.834,0.06
S095,79,Q126,LEFT JOIN,0.589,0,0.562,6.509,114.395,0.0
S095,80,Q389,HAVING,0.552,0,1.454,7.136,115.85,0.0
S095,81,Q194,VIEWS,0.66,0,0.248,87.684,116.098,0.0
S095,82,Q083,JOINS,0.473,0,2.462,14.617,118.56,0.0
S095,83,Q222,VIEWS,0.416,0,2.844,5.306,121.404,0.0
S095,84,Q188,SUBQUERIES,0.835,0,1.92,30.408,123.324,0.0
S095,85,Q025,LEFT JOIN,0.627,0,1.33,10.258,124.654,0.0
S095,86,Q197,SELECT,0.265,0,2.5,17.428,127.153,0.0
S095,87,Q115,STORED PROCEDURES,0.696,0,3.967,33.638,131.12,0.0
S095,88,Q219,VIEWS,0.56,1,0.298,10.014,131.418,0.06
S095,89,Q237,SUBQUERIES,0.801,1,1.079,9.173,132.497,0.06
S095,90,Q287,VIEWS,0.513,0,2.265,3.344,134.762,0.0
S095,91,Q195,TRANSACTIONS,0.673,1,0.526,29.984,135.288,0.06
S095,92,Q424,SELECT,0.283,0,2.276,10.412,137.565,0.0
S095,93,Q096,LEFT JOIN,0.516,1,1.637,14.548,139.202,0.06
S095,94,Q330,ORDER BY,0.419,0,1.991,69.157,141.192,0.0
S095,95,Q045,WHERE,0.224,0,0.188,54.387,141.38,0.0
S095,96,Q199,UNION,0.466,0,0.115,57.331,141.495,0.0
S095,97,Q201,AGGREGATE FUNCTIONS,0.359,0,1.728,64.532,143.223,0.0
S095,98,Q078,VIEWS,0.48,0,0.353,8.814,143.576,0.0
S095,99,Q113,ORDER BY,0.443,0,1.548,3.932,145.124,0.0
S095,100,Q377,JOINS,0.519,0,1.021,27.586,146.145,0.0
S096,1,Q210,GROUP BY,0.475,0,0.411,0.411,0.411,0.2558
S096,2,Q254,TRANSACTIONS,0.536,1,0.104,0.514,0.514,0.3453
S096,3,Q229,TRANSACTIONS,0.702,0,0.12,0.12,0.634,0.3185
S096,4,Q312,WHERE,0.288,1,0.225,0.859,0.859,0.3861
S096,5,Q141,ORDER BY,0.343,1,1.329,2.187,2.187,0.2408
S096,6,Q470,AGGREGATE FUNCTIONS,0.49,0,2.615,4.803,4.803,0.2116
S096,7,Q014,UNION,0.504,1,1.383,6.186,6.186,0.3841
S096,8,Q485,GROUP BY,0.405,0,0.539,6.315,6.725,0.1361
S096,9,Q089,RIGHT JOIN,0.546,0,1.447,8.173,8.173,0.2295
S096,10,Q498,FOREIGN KEY,0.401,1,0.268,8.44,8.44,0.1945
S096,11,Q145,VIEWS,0.655,0,1.367,9.808,9.808,0.2927
S096,12,Q123,TRIGGERS,0.741,1,0.539,10.347,10.347,0.1621
S096,13,Q488,FOREIGN KEY,0.382,0,0.834,2.741,11.181,0.1284
S096,14,Q094,TRANSACTIONS,0.694,0,3.219,13.766,14.4,0.087
S096,15,Q297,RIGHT JOIN,0.489,0,2.259,8.486,16.659,0.0772
S096,16,Q112,INDEXING,0.48,0,1.703,18.362,18.362,0.0308
S096,17,Q247,PRIMARY KEY,0.388,0,0.425,18.787,18.787,0.0
S096,18,Q001,INNER JOIN,0.589,0,1.359,20.146,20.146,0.0368
S096,19,Q238,VIEWS,0.43,1,0.749,11.086,20.894,0.1864
S096,20,Q284,HAVING,0.408,0,0.282,21.176,21.176,0.1367
S096,21,Q305,UNION,0.595,0,1.265,16.255,22.441,0.1153
S096,22,Q153,LEFT JOIN,0.611,0,1.093,23.535,23.535,0.0
S096,23,Q337,FOREIGN KEY,0.341,1,0.177,12.53,23.711,0.06
S096,24,Q438,GROUP BY,0.565,0,1.227,18.214,24.939,0.0
S096,25,Q435,NORMALIZATION,0.623,0,0.475,25.414,25.414,0.0
S096,26,Q244,LEFT JOIN,0.512,0,0.35,2.229,25.764,0.0
S096,27,Q187,HAVING,0.52,0,0.302,4.889,26.066,0.0383
S096,28,Q497,ORDER BY,0.261,0,0.761,24.639,26.826,0.0
S096,29,Q450,LEFT JOIN,0.595,0,1.252,2.314,28.078,0.0
S096,30,Q245,SELECT,0.37,0,5.807,33.885,33.885,0.0
S096,31,Q068,ORDER BY,0.202,0,2.523,9.581,36.407,0.0
S096,32,Q455,FOREIGN KEY,0.309,0,2.101,14.797,38.509,0.0
S096,33,Q338,FOREIGN KEY,0.333,1,0.217,0.217,38.725,0.06
S096,34,Q475,SELECT,0.227,0,2.749,7.59,41.474,0.0
S096,35,Q462,TRANSACTIONS,0.661,0,0.891,27.965,42.365,0.0
S096,36,Q197,SELECT,0.265,0,0.0,0.891,42.365,0.0
S096,37,Q380,JOINS,0.601,0,0.986,43.351,43.351,0.0
S096,38,Q375,TRIGGERS,0.555,0,2.499,35.503,45.85,0.0
S096,39,Q306,UNION,0.518,0,0.047,23.456,45.897,0.0
S096,40,Q273,GROUP BY,0.489,0,5.28,26.239,51.178,0.0
S096,41,Q436,PRIMARY KEY,0.38,1,1.142,33.533,52.319,0.06
S096,42,Q239,INNER JOIN,0.478,1,0.361,32.535,52.681,0.06
S096,43,Q276,VIEWS,0.484,0,0.624,32.41,53.305,0.0
S096,44,Q049,HAVING,0.692,0,2.155,29.394,55.46,0.0
S096,45,Q373,AGGREGATE FUNCTIONS,0.326,1,2.601,53.258,58.061,0.06
S096,46,Q063,UNION,0.406,0,1.838,14.001,59.899,0.0
S096,47,Q325,AGGREGATE FUNCTIONS,0.474,0,1.111,2.949,61.009,0.0
S096,48,Q158,VIEWS,0.411,0,0.033,7.738,61.043,0.0
S096,49,Q142,STORED PROCEDURES,0.735,1,1.082,62.125,62.125,0.06
S096,50,Q025,LEFT JOIN,0.627,0,2.803,36.85,64.928,0.0
S096,51,Q053,SUBQUERIES,0.682,0,1.622,66.55,66.55,0.0
S096,52,Q408,HAVING,0.471,0,1.623,12.713,68.173,0.0
S096,53,Q413,LEFT JOIN,0.513,0,1.379,4.624,69.552,0.0
S096,54,Q331,STORED PROCEDURES,0.731,0,0.598,8.025,70.15,0.0
S096,55,Q345,ORDER BY,0.246,0,4.675,38.417,74.825,0.0
S096,56,Q346,NORMALIZATION,0.661,0,3.0,52.41,77.825,0.0
S096,57,Q467,TRIGGERS,0.624,0,1.166,33.14,78.99,0.0
S096,58,Q147,INDEXING,0.616,1,0.213,60.841,79.203,0.06
S096,59,Q087,JOINS,0.52,0,0.482,36.334,79.685,0.0
S096,60,Q309,HAVING,0.586,0,0.306,11.818,79.992,0.0
S096,61,Q438,GROUP BY,0.565,0,1.493,30.307,81.485,0.0
S096,62,Q200,SELECT,0.313,0,0.727,39.846,82.211,0.0
S096,63,Q281,HAVING,0.584,0,0.511,2.731,82.722,0.0
S096,64,Q407,ORDER BY,0.241,1,0.819,8.716,83.541,0.06
S096,65,Q021,NORMALIZATION,0.705,1,3.55,9.266,87.091,0.06
S096,66,Q351,NORMALIZATION,0.753,0,5.332,5.332,92.423,0.0
S096,67,Q456,FOREIGN KEY,0.297,0,4.016,57.713,96.439,0.0
S096,68,Q475,SELECT,0.227,0,2.883,17.111,99.322,0.0
S096,69,Q131,ORDER BY,0.392,0,0.633,16.414,99.955,0.0
S096,70,Q033,LEFT JOIN,0.653,0,1.007,31.41,100.962,0.0
S096,71,Q410,GROUP BY,0.445,0,0.134,19.611,101.096,0.0
S096,72,Q299,GROUP BY,0.419,0,0.511,0.511,101.606,0.0
S096,73,Q261,NORMALIZATION,0.767,1,1.679,10.863,103.286,0.06
S096,74,Q313,WHERE,0.359,0,2.105,104.532,105.391,0.0
S096,75,Q328,INDEXING,0.642,0,0.568,26.756,105.959,0.0
S096,76,Q161,SELECT,0.357,0,1.383,8.02,107.342,0.0
S096,77,Q071,SUBQUERIES,0.651,1,3.213,44.005,110.555,0.06
S096,78,Q321,SUBQUERIES,0.781,0,0.098,0.098,110.653,0.0335
S096,79,Q403,UNION,0.464,0,0.612,51.367,111.265,0.0
S096,80,Q416,NORMALIZATION,0.673,0,0.934,8.914,112.199,0.0
S096,81,Q222,VIEWS,0.416,0,0.865,52.022,113.064,0.0
S096,82,Q343,VIEWS,0.483,0,0.655,0.655,113.719,0.0
S096,83,Q190,SUBQUERIES,0.738,0,2.014,5.08,115.733,0.0
S096,84,Q054,TRIGGERS,0.559,0,2.441,39.184,118.174,0.0
S096,85,Q285,SELECT,0.344,0,2.659,13.492,120.833,0.0
S096,86,Q301,WHERE,0.29,0,0.731,16.174,121.565,0.0
S096,87,Q379,JOINS,0.693,0,0.439,42.319,122.004,0.0
S096,88,Q141,ORDER BY,0.343,1,5.134,27.184,127.138,0.06
S096,89,Q106,TRIGGERS,0.768,0,0.122,9.086,127.261,0.0
S096,90,Q455,FOREIGN KEY,0.309,1,0.413,31.235,127.674,0.06
S096,91,Q453,FOREIGN KEY,0.484,1,1.225,1.225,128.899,0.1016
S096,92,Q458,TRIGGERS,0.727,0,2.605,4.243,131.504,0.0
S096,93,Q459,NORMALIZATION,0.516,0,0.115,19.419,131.619,0.0
S096,94,Q187,HAVING,0.52,0,1.09,49.987,132.709,0.0
S096,95,Q302,LEFT JOIN,0.407,1,3.44,35.187,136.149,0.06
S096,96,Q257,VIEWS,0.425,0,0.093,22.523,136.242,0.0
S096,97,Q215,VIEWS,0.633,0,5.999,5.999,142.241,0.0
S096,98,Q210,GROUP BY,0.475,0,1.233,41.867,143.473,0.0
S096,99,Q162,UNION,0.64,1,1.039,33.247,144.513,0.06
S096,100,Q299,GROUP BY,0.419,1,4.178,5.217,148.69,0.06
S097,1,Q275,HAVING,0.692,1,0.573,0.573,0.573,0.4343
S097,2,Q053,SUBQUERIES,0.682,1,0.777,1.35,1.35,0.2774
S097,3,Q400,VIEWS,0.655,1,1.98,3.33,3.33,0.2549
S097,4,Q144,SUBQUERIES,0.813,0,0.783,2.763,4.113,0.2109
S097,5,Q409,FOREIGN KEY,0.381,0,2.187,6.3,6.3,0.1466
S097,6,Q422,TRIGGERS,0.65,0,3.56,9.86,9.86,0.1514
S097,7,Q334,SUBQUERIES,0.603,0,4.117,9.864,13.977,0.038
S097,8,Q269,AGGREGATE FUNCTIONS,0.384,1,1.463,15.44,15.44,0.1295
S097,9,Q145,VIEWS,0.655,0,0.459,12.569,15.899,0.0414
S097,10,Q390,GROUP BY,0.446,0,0.635,16.534,16.534,0.1547
S097,11,Q313,WHERE,0.359,0,0.945,17.479,17.479,0.105
S097,12,Q290,SELECT,0.153,0,1.347,18.825,18.825,0.1121
S097,13,Q042,SUBQUERIES,0.658,0,0.911,5.76,19.737,0.0
S097,14,Q445,STORED PROCEDURES,0.733,0,0.252,19.989,19.989,0.0
S097,15,Q263,GROUP BY,0.516,0,3.228,6.683,23.216,0.0295
S097,16,Q142,STORED PROCEDURES,0.735,0,0.04,3.267,23.256,0.0
S097,17,Q416,NORMALIZATION,0.673,0,1.3,24.556,24.556,0.0354
S097,18,Q185,INDEXING,0.692,0,0.123,24.679,24.679,0.0
S097,19,Q173,SELECT,0.193,0,5.381,11.235,30.061,0.0
S097,20,Q128,SELECT,0.294,0,2.261,2.261,32.322,0.0
S097,21,Q473,RIGHT JOIN,0.495,1,0.466,32.788,32.788,0.06
S097,22,Q331,STORED PROCEDURES,0.731,0,1.792,11.324,34.58,0.0
S097,23,Q200,SELECT,0.313,0,0.876,3.134,35.456,0.0
S097,24,Q432,NORMALIZATION,0.754,0,0.443,11.343,35.9,0.0
S097,25,Q103,WHERE,0.449,0,3.511,21.932,39.411,0.0
S097,26,Q343,VIEWS,0.483,0,1.019,24.531,40.43,0.0
S097,27,Q368,WHERE,0.261,1,0.127,1.146,40.557,0.06
S097,28,Q269,AGGREGATE FUNCTIONS,0.384,0,0.918,26.035,41.475,0.0
S097,29,Q176,PRIMARY KEY,0.27,0,2.274,43.749,43.749,0.0
S097,30,Q347,FOREIGN KEY,0.405,0,0.587,38.037,44.337,0.0
S097,31,Q099,STORED PROCEDURES,0.827,1,0.9,10.657,45.237,0.06
S097,32,Q486,INNER JOIN,0.576,1,2.083,47.32,47.32,0.06
S097,33,Q379,JOINS,0.693,0,0.337,47.657,47.657,0.0
S097,34,Q438,GROUP BY,0.565,0,1.389,25.83,49.046,0.0
S097,35,Q368,WHERE,0.261,0,0.862,9.352,49.909,0.0
S097,36,Q349,PRIMARY KEY,0.216,0,0.582,6.742,50.491,0.0
S097,37,Q375,TRIGGERS,0.555,0,1.049,41.68,51.54,0.0
S097,38,Q085,VIEWS,0.618,1,0.542,11.652,52.082,0.06
S097,39,Q361,GROUP BY,0.457,0,1.34,4.376,53.422,0.0
S097,40,Q293,JOINS,0.674,0,0.351,6.116,53.773,0.0
S097,41,Q166,LEFT JOIN,0.618,0,2.349,56.122,56.122,0.0
S097,42,Q064,AGGREGATE FUNCTIONS,0.397,0,2.719,17.367,58.842,0.0
S097,43,Q105,RIGHT JOIN,0.534,1,1.088,27.142,59.93,0.06
S097,44,Q474,LEFT JOIN,0.551,0,0.906,4.713,60.836,0.0
S097,45,Q137,ORDER BY,0.445,0,0.223,61.059,61.059,0.0
S097,46,Q136,VIEWS,0.566,0,0.538,9.514,61.597,0.0
S097,47,Q039,AGGREGATE FUNCTIONS,0.36,1,2.443,5.198,64.039,0.06
S097,48,Q353,PRIMARY KEY,0.417,0,1.667,15.216,65.707,0.0
S097,49,Q483,VIEWS,0.52,0,0.216,4.326,65.922,0.0
S097,50,Q494,NORMALIZATION,0.671,1,1.682,31.705,67.605,0.06
S097,51,Q325,AGGREGATE FUNCTIONS,0.474,0,1.029,4.594,68.633,0.0
S097,52,Q373,AGGREGATE FUNCTIONS,0.326,0,2.745,2.745,71.379,0.0
S097,53,Q153,LEFT JOIN,0.611,0,4.997,15.539,76.375,0.0
S097,54,Q243,HAVING,0.47,0,0.772,76.575,77.148,0.0
S097,55,Q353,PRIMARY KEY,0.417,1,0.827,12.268,77.975,0.06
S097,56,Q257,VIEWS,0.425,0,2.25,14.302,80.225,0.0
S097,57,Q477,TRIGGERS,0.655,0,0.405,29.089,80.63,0.0
S097,58,Q331,STORED PROCEDURES,0.731,0,0.735,36.127,81.364,0.0
S097,59,Q186,GROUP BY,0.402,0,1.329,29.271,82.693,0.0
S097,60,Q243,HAVING,0.47,0,0.279,5.825,82.972,0.0
S097,61,Q464,INNER JOIN,0.454,0,1.38,37.032,84.353,0.0
S097,62,Q490,STORED PROCEDURES,0.81,0,0.215,3.204,84.568,0.0
S097,63,Q333,HAVING,0.504,0,0.562,2.157,85.13,0.0
S097,64,Q334,SUBQUERIES,0.603,1,1.549,66.942,86.679,0.06
S097,65,Q122,INDEXING,0.478,0,0.02,62.02,86.699,0.0
S097,66,Q388,FOREIGN KEY,0.322,0,0.579,42.942,87.278,0.0
S097,67,Q267,SELECT,0.307,0,3.805,55.627,91.083,0.0
S097,68,Q480,STORED PROCEDURES,0.638,1,4.616,11.131,95.699,0.06
S097,69,Q368,WHERE,0.261,0,1.08,46.871,96.779,0.0
S097,70,Q144,SUBQUERIES,0.813,0,0.103,10.204,96.883,0.0
S097,71,Q138,TRANSACTIONS,0.588,0,3.152,100.034,100.034,0.0
S097,72,Q278,INDEXING,0.499,0,0.239,13.575,100.274,0.0
S097,73,Q437,TRIGGERS,0.758,0,1.933,21.577,102.207,0.0
S097,74,Q154,INDEXING,0.465,0,0.428,2.36,102.634,0.0
S097,75,Q389,HAVING,0.552,0,2.889,20.393,105.523,0.0
S097,76,Q317,NORMALIZATION,0.619,1,0.582,38.501,106.105,0.06
S097,77,Q418,WHERE,0.336,1,0.941,10.267,107.046,0.06
S097,78,Q279,FOREIGN KEY,0.269,0,0.34,20.107,107.386,0.0
S097,79,Q175,INDEXING,0.505,1,3.429,8.18,110.814,0.06
S097,80,Q014,UNION,0.504,0,2.674,113.488,113.488,0.0
S097,81,Q452,RIGHT JOIN,0.577,0,0.216,53.775,113.705,0.0
S097,82,Q193,INDEXING,0.643,0,0.356,3.246,114.061,0.0
S097,83,Q224,RIGHT JOIN,0.546,0,0.561,0.917,114.622,0.0
S097,84,Q066,SELECT,0.207,1,4.97,28.509,119.592,0.06
S097,85,Q102,TRANSACTIONS,0.659,0,0.62,20.178,120.212,0.0
S097,86,Q227,NORMALIZATION,0.525,0,7.305,21.411,127.517,0.0
S097,87,Q035,PRIMARY KEY,0.235,1,0.256,49.798,127.773,0.06
S097,88,Q429,WHERE,0.391,0,1.515,22.242,129.288,0.0
S097,89,Q304,ORDER BY,0.33,0,4.37,72.599,133.657,0.0
S097,90,Q298,TRIGGERS,0.632,1,0.069,31.52,133.726,0.06
S097,91,Q255,RIGHT JOIN,0.673,0,4.84,23.944,138.566,0.0
S097,92,Q144,SUBQUERIES,0.813,0,0.312,41.996,138.879,0.0
S097,93,Q245,SELECT,0.37,0,0.547,19.834,139.426,0.0
S097,94,Q408,HAVING,0.471,0,0.615,34.517,140.04,0.0
S097,95,Q239,INNER JOIN,0.478,0,0.489,56.176,140.529,0.0
S097,96,Q120,LEFT JOIN,0.655,0,1.171,65.325,141.7,0.0
S097,97,Q044,RIGHT JOIN,0.637,0,4.559,7.694,146.26,0.0
S097,98,Q432,NORMALIZATION,0.754,0,1.675,20.418,147.935,0.0
S097,99,Q302,LEFT JOIN,0.407,1,1.312,7.547,149.247,0.06
S097,100,Q180,INDEXING,0.498,0,0.237,35.423,149.484,0.0
S098,1,Q110,GROUP BY,0.62,1,0.212,0.212,0.212,0.3375
S098,2,Q406,HAVING,0.46,0,1.125,1.338,1.338,0.3435
S098,3,Q393,HAVING,0.419,1,0.593,0.593,1.931,0.3946
S098,4,Q366,TRIGGERS,0.664,0,1.334,3.265,3.265,0.1555
S098,5,Q262,AGGREGATE FUNCTIONS,0.576,1,2.158,5.423,5.423,0.3467
S098,6,Q399,JOINS,0.524,0,0.117,5.539,5.539,0.2365
S098,7,Q266,FOREIGN KEY,0.324,0,0.822,6.361,6.361,0.1312
S098,8,Q341,NORMALIZATION,0.653,0,1.603,7.964,7.964,0.3473
S098,9,Q288,VIEWS,0.651,1,2.862,10.826,10.826,0.1453
S098,10,Q109,AGGREGATE FUNCTIONS,0.581,1,1.752,7.155,12.577,0.2994
S098,11,Q226,TRANSACTIONS,0.672,1,0.11,12.688,12.688,0.3107
S098,12,Q324,WHERE,0.282,1,3.093,15.781,15.781,0.104
S098,13,Q132,VIEWS,0.698,1,1.21,6.165,16.991,0.1128
S098,14,Q194,VIEWS,0.66,1,0.028,0.028,17.019,0.1724
S098,15,Q181,FOREIGN KEY,0.273,1,2.076,12.734,19.095,0.06
S098,16,Q005,GROUP BY,0.393,0,1.122,20.004,20.217,0.0124
S098,17,Q098,AGGREGATE FUNCTIONS,0.402,0,0.219,7.858,20.435,0.1565
S098,18,Q025,LEFT JOIN,0.627,0,1.227,21.662,21.662,0.1348
S098,19,Q024,VIEWS,0.478,1,2.028,6.671,23.69,0.1324
S098,20,Q123,TRIGGERS,0.741,0,0.065,20.491,23.756,0.0
S098,21,Q224,RIGHT JOIN,0.546,1,1.707,25.463,25.463,0.0677
S098,22,Q306,UNION,0.518,0,2.277,27.74,27.74,0.0
S098,23,Q187,HAVING,0.52,1,0.34,26.149,28.08,0.0623
S098,24,Q149,ORDER BY,0.264,0,1.169,29.249,29.249,0.0
S098,25,Q232,PRIMARY KEY,0.433,0,0.563,29.812,29.812,0.0
S098,26,Q448,GROUP BY,0.626,0,1.623,11.219,31.435,0.0
S098,27,Q173,SELECT,0.193,0,0.697,32.133,32.133,0.0
S098,28,Q475,SELECT,0.227,0,1.575,1.575,33.708,0.0
S098,29,Q401,UNION,0.473,0,0.644,6.612,34.352,0.0
S098,30,Q186,GROUP BY,0.402,1,2.813,5.729,37.165,0.06
S098,31,Q458,TRIGGERS,0.727,1,0.538,13.947,37.703,0.06
S098,32,Q484,JOINS,0.63,1,1.099,33.262,38.802,0.06
S098,33,Q129,SELECT,0.199,0,0.57,5.664,39.372,0.0
S098,34,Q454,AGGREGATE FUNCTIONS,0.435,0,3.491,22.427,42.863,0.0
S098,35,Q265,NORMALIZATION,0.689,1,6.643,41.542,49.506,0.06
S098,36,Q056,GROUP BY,0.622,1,0.576,12.917,50.082,0.06
S098,37,Q069,LEFT JOIN,0.56,1,0.148,28.568,50.23,0.06
S098,38,Q161,SELECT,0.357,0,1.052,11.911,51.283,0.0
S098,39,Q065,INNER JOIN,0.622,0,0.358,51.641,51.641,0.0
S098,40,Q367,HAVING,0.509,0,0.148,23.709,51.789,0.0
S098,41,Q234,HAVING,0.621,1,1.79,1.79,53.579,0.06
S098,42,Q369,PRIMARY KEY,0.283,1,0.178,23.945,53.757,0.06
S098,43,Q095,TRANSACTIONS,0.782,0,0.25,41.319,54.007,0.0
S098,44,Q290,SELECT,0.153,0,5.739,8.463,59.746,0.0
S098,45,Q103,WHERE,0.449,0,3.825,47.791,63.572,0.0
S098,46,Q261,NORMALIZATION,0.767,0,0.802,14.868,64.374,0.0
S098,47,Q438,GROUP BY,0.565,1,0.516,14.808,64.89,0.06
S098,48,Q147,INDEXING,0.616,0,0.063,64.953,64.953,0.0
S098,49,Q336,RIGHT JOIN,0.557,0,0.099,39.589,65.052,0.0
S098,50,Q005,GROUP BY,0.393,1,1.304,1.466,66.356,0.098
S098,51,Q401,UNION,0.473,0,0.254,32.258,66.609,0.0
S098,52,Q170,TRIGGERS,0.682,0,3.186,32.093,69.796,0.0
S098,53,Q381,WHERE,0.339,1,0.198,6.422,69.993,0.06
S098,54,Q127,WHERE,0.288,0,0.796,0.796,70.789,0.0231
S098,55,Q378,AGGREGATE FUNCTIONS,0.56,0,0.303,28.23,71.093,0.0
S098,56,Q496,NORMALIZATION,0.716,1,0.23,6.949,71.323,0.06
S098,57,Q496,NORMALIZATION,0.716,1,1.38,1.38,72.703,0.0993
S098,58,Q293,JOINS,0.674,0,1.468,35.369,74.171,0.0
S098,59,Q161,SELECT,0.357,0,2.568,16.993,76.739,0.0
S098,60,Q003,INNER JOIN,0.484,1,1.931,27.029,78.67,0.06
S098,61,Q240,LEFT JOIN,0.422,0,0.075,28.515,78.745,0.0
S098,62,Q060,TRIGGERS,0.598,0,1.252,10.202,79.997,0.0
S098,63,Q059,PRIMARY KEY,0.219,0,0.795,27.035,80.792,0.0
S098,64,Q286,STORED PROCEDURES,0.846,0,0.516,81.308,81.308,0.0
S098,65,Q393,HAVING,0.419,1,0.217,27.945,81.525,0.06
S098,66,Q018,FOREIGN KEY,0.452,0,1.05,63.48,82.575,0.0
S098,67,Q399,JOINS,0.524,0,0.628,9.032,83.204,0.0
S098,68,Q286,STORED PROCEDURES,0.846,0,0.092,1.987,83.295,0.0
S098,69,Q251,TRIGGERS,0.583,0,3.22,6.518,86.515,0.0
S098,70,Q118,GROUP BY,0.421,1,1.551,21.711,88.066,0.06
S098,71,Q138,TRANSACTIONS,0.588,1,0.932,34.992,88.999,0.06
S098,72,Q286,STORED PROCEDURES,0.846,0,2.549,8.252,91.547,0.0
S098,73,Q087,JOINS,0.52,0,0.046,8.389,91.593,0.0
S098,74,Q293,JOINS,0.674,0,1.206,1.206,92.799,0.0
S098,75,Q230,GROUP BY,0.634,1,1.856,6.589,94.655,0.06
S098,76,Q318,SUBQUERIES,0.809,0,0.007,94.663,94.663,0.0
S098,77,Q040,LEFT JOIN,0.619,0,1.889,17.807,96.552,0.0
S098,78,Q393,HAVING,0.419,0,2.228,17.255,98.78,0.0
S098,79,Q318,SUBQUERIES,0.809,0,1.76,5.877,100.54,0.0
S098,80,Q279,FOREIGN KEY,0.269,1,1.437,19.402,101.977,0.06
S098,81,Q309,HAVING,0.586,1,0.251,3.449,102.228,0.06
S098,82,Q313,WHERE,0.359,0,1.461,32.899,103.689,0.0
